Date,Empirical_skew,Empirical_kurt,New1_skew,New1_kurt,New5_smallresid_skew,New5_smallresid_kurt,lmom_skew,lmom_kurt,TL_skew,TL_kurt,Quantile1_skew,Quantile1_kurt,Quantile2_skew,Quantile2_kurt,Quantile3_skew,Quantile3_kurt,mc_skew,modal_skew,silverman_skew,silverman_kurt,scott_skew,scott_kurt
2021-12-02,-0.6525803914161725,3.86150726529719,-0.9259719894881899,7.978844124071817,-0.9259719894881899,7.978844124071817,-0.10569545676572349,0.20586878810817988,-0.06794421989589612,0.13935266313046793,-0.2824244029561091,1.6785911476670803,-0.18968879724827972,0.3950822889185326,-0.13827677242729453,-3.4905296925355422,-0.19313975982881382,0.040000000000000036,-0.5895946913684971,3.7524627468260836,-0.5091886462576652,3.618849720748859
2021-12-03,-0.6175143074403517,3.7426353644900066,-0.8959486232418975,7.223306922562816,-0.9039856367293697,7.2636806917687755,-0.10265942471677147,0.19645057178600378,-0.06891448031879259,0.13036075031058797,-0.2903026179199898,1.6765798615862009,-0.20365929247303324,0.3418067530028086,-0.15001546329618162,-3.484156095482421,-0.21905398791556818,0.040000000000000036,-0.5574663506890336,3.6479444954886246,-0.48182764665659217,3.5334600257541946
2021-12-06,-0.6244852641156317,3.6937620006098477,-0.9123617421544974,6.721731384669994,-0.9080503141365981,6.675977432080474,-0.10367828822394219,0.1937660241034535,-0.06685494081415184,0.1327693795402112,-0.2931236202313539,1.6837639108420266,-0.1850065668462559,0.3150260079645504,-0.13623058642402217,-3.484583433343662,-0.18424728389680095,0.06000000000000005,-0.5649298556957085,3.6069789336243607,-0.48726687228962684,3.498352640352333
2021-12-07,-0.500336298768443,3.796797435331431,-0.856978614974424,7.643823699518958,-0.856978614974424,7.643823699518958,-0.08383808862249732,0.20856266353348685,-0.05630697563525453,0.14009394645606832,-0.2369009983370752,1.7650650725025876,-0.14016317399652434,0.3974862098604439,-0.10213608778469149,-3.364362068195553,-0.13503256251217613,0.07999999999999996,-0.45701213079055375,3.7061585407987456,-0.39039720775336845,3.5723664677141884
2021-12-08,-0.5062539761852904,3.984633388603672,-0.7134858170465512,7.4292905089292045,-0.7170256927217971,7.419141759879667,-0.07763153438831721,0.21383302144828556,-0.04747526529201611,0.14013372145013767,-0.22099575793538662,1.7707118562745472,-0.11627525973415603,0.4243146139823546,-0.08428037379769135,-3.379561943206751,-0.10223977823898903,0.09999999999999998,-0.4632003690251091,3.8745980226043053,-0.3950145915922168,3.707295367227326
2021-12-09,-0.5144119909903271,4.004252756076385,-0.7837446228316941,8.104745490345332,-0.7837446228316941,8.104745490345332,-0.08378706693079392,0.20910304646939482,-0.057923689507341176,0.13340152518858325,-0.2691971574785208,1.736004499150165,-0.1515728788369185,0.3904345636817448,-0.11025255229337357,-3.5140827322715174,-0.15096879451105286,0.07999999999999996,-0.4690902362390281,3.888048692160408,-0.40138004260693677,3.721388620494977
2021-12-10,-0.5107925949046459,3.986752628019465,-0.7711903822631572,8.049063836255515,-0.7711903822631572,8.049063836255515,-0.08244822640131999,0.20840926783722005,-0.05541723978720374,0.13410910392897105,-0.2691971574785208,1.7635707255045812,-0.14885272539591807,0.38312035218485985,-0.10832954046215895,-3.5140827322715174,-0.14735179449484898,0.07999999999999996,-0.465943770599227,3.8729583325904766,-0.3985559378416389,3.7088176883655106
2021-12-13,-0.476511105538659,3.855794812437456,-0.7647163884220971,7.533517879480139,-0.7651696442600324,7.564957864578249,-0.07960771031077184,0.19883604557524237,-0.05648185459287469,0.12583033241277788,-0.2931236202313539,1.6704055128688524,-0.1581069508887851,0.3265312047034934,-0.11624055013523849,-3.484583433343662,-0.16711010579270827,0.06000000000000005,-0.4313209906522601,3.7493299178527404,-0.3718071335692912,3.614746273222134
2021-12-14,-0.44171591377651687,3.8354477542597167,-0.6913283664863608,7.407378766305097,-0.6913283664863608,7.407378766305097,-0.07565323671352571,0.19768950643780966,-0.060099495135432335,0.12232877747928865,-0.30203556213126054,1.6288279443723819,-0.17931194844409745,0.32409521722515544,-0.1322307805619703,-3.474663963192018,-0.2076601432933548,0.040000000000000036,-0.39828770351404524,3.727764889164818,-0.34465750292962005,3.600130295181589
2021-12-15,-0.38470061565012387,3.7281866716105054,-0.56104764554313,6.426824387312917,-0.5659456618820722,6.409837632602405,-0.06237792513978893,0.19574788628163214,-0.04677332512862143,0.12171500151906856,-0.29467479773700306,1.6240980768842215,-0.15082538165625842,0.3299381609764036,-0.11164064605589347,-3.261984713481853,-0.174780667429948,0.07999999999999996,-0.3479085441198289,3.636842946620565,-0.3001701986053916,3.523081042414358
